date,year,month,day,hour,camera_id,Gender,Input,Output,Age00,Age10,Age20,Age30,Age40,Age50,Age60,Age70,NaN
2022-04-17 20:00:00,2022,4,17,20,3,0,100,23,0,2,23,47,32,16,3,0,0
2022-04-17 20:00:00,2022,4,17,20,3,1,135,33,2,10,53,76,20,5,2,0,0
2022-04-17 20:00:00,2022,4,17,20,3,2,54,279,0,0,0,0,0,0,0,0,0
2022-04-17 21:00:00,2022,4,17,21,3,0,85,19,2,2,28,49,12,7,4,0,0
2022-04-17 21:00:00,2022,4,17,21,3,1,115,27,0,1,58,66,15,1,1,0,0
2022-04-17 21:00:00,2022,4,17,21,3,2,39,202,0,0,0,0,0,0,0,0,0
2022-04-17 22:00:00,2022,4,17,22,3,0,64,16,1,4,29,32,9,2,2,1,0
2022-04-17 22:00:00,2022,4,17,22,3,1,102,26,0,7,68,43,9,0,1,0,0
2022-04-17 22:00:00,2022,4,17,22,3,2,43,179,0,0,0,0,0,0,0,0,0
2022-04-17 23:00:00,2022,4,17,23,3,0,54,9,0,0,25,28,7,3,0,0,0
2022-04-17 23:00:00,2022,4,17,23,3,1,77,17,0,5,37,44,8,0,0,0,0
2022-04-17 23:00:00,2022,4,17,23,3,2,15,138,0,0,0,0,0,0,0,0,0
2022-04-18 00:00:00,2022,4,18,0,3,0,28,15,0,2,22,17,2,0,0,0,0
2022-04-18 00:00:00,2022,4,18,0,3,1,23,11,0,0,15,16,0,3,0,0,0
2022-04-18 00:00:00,2022,4,18,0,3,2,15,37,0,0,0,0,0,0,0,0,0
2022-04-18 01:00:00,2022,4,18,1,3,0,8,1,0,1,2,3,3,0,0,0,0
2022-04-18 01:00:00,2022,4,18,1,3,1,22,7,1,2,12,11,2,1,0,0,0
2022-04-18 01:00:00,2022,4,18,1,3,2,7,38,0,0,0,0,0,0,0,0,0
2022-04-18 02:00:00,2022,4,18,2,3,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-18 02:00:00,2022,4,18,2,3,1,2,0,0,1,0,0,1,0,0,0,0
2022-04-18 02:00:00,2022,4,18,2,3,2,1,13,0,0,0,0,0,0,0,0,0
2022-04-18 03:00:00,2022,4,18,3,3,0,2,0,0,0,1,1,0,0,0,0,0
2022-04-18 03:00:00,2022,4,18,3,3,1,0,0,0,0,0,0,0,0,0,0,0
2022-04-18 03:00:00,2022,4,18,3,3,2,7,3,0,0,0,0,0,0,0,0,0
2022-04-18 04:00:00,2022,4,18,4,3,0,1,0,0,0,1,0,0,0,0,0,0
2022-04-18 04:00:00,2022,4,18,4,3,1,0,0,0,0,0,0,0,0,0,0,0
2022-04-18 04:00:00,2022,4,18,4,3,2,2,9,0,0,0,0,0,0,0,0,0
2022-04-18 05:00:00,2022,4,18,5,3,0,2,0,0,0,0,2,0,0,0,0,0
2022-04-18 05:00:00,2022,4,18,5,3,1,2,0,0,0,1,1,0,0,0,0,0
2022-04-18 05:00:00,2022,4,18,5,3,2,0,7,0,0,0,0,0,0,0,0,0
2022-04-18 06:00:00,2022,4,18,6,3,0,6,0,0,0,0,1,1,3,0,1,0
2022-04-18 06:00:00,2022,4,18,6,3,1,3,0,0,0,1,2,0,0,0,0,0
2022-04-18 06:00:00,2022,4,18,6,3,2,2,9,0,0,0,0,0,0,0,0,0
2022-04-18 07:00:00,2022,4,18,7,3,0,16,1,0,0,0,3,6,5,3,0,0
2022-04-18 07:00:00,2022,4,18,7,3,1,1,1,0,0,0,1,0,0,0,1,0
2022-04-18 07:00:00,2022,4,18,7,3,2,2,44,0,0,0,0,0,0,0,0,0
2022-04-18 08:00:00,2022,4,18,8,3,0,32,1,0,0,2,7,9,6,9,0,0
2022-04-18 08:00:00,2022,4,18,8,3,1,21,0,0,0,1,8,9,2,1,0,0
2022-04-18 08:00:00,2022,4,18,8,3,2,3,93,0,0,0,0,0,0,0,0,0
2022-04-18 09:00:00,2022,4,18,9,3,0,33,1,0,1,1,2,11,13,6,0,0
2022-04-18 09:00:00,2022,4,18,9,3,1,10,0,0,0,2,3,4,1,0,0,0
2022-04-18 09:00:00,2022,4,18,9,3,2,7,49,0,0,0,0,0,0,0,0,0
2022-04-18 10:00:00,2022,4,18,10,3,0,37,1,0,1,0,3,11,11,12,0,0
2022-04-18 10:00:00,2022,4,18,10,3,1,15,0,0,1,0,5,5,2,2,0,0
2022-04-18 10:00:00,2022,4,18,10,3,2,10,70,0,0,0,0,0,0,0,0,0
2022-04-18 11:00:00,2022,4,18,11,3,0,63,2,1,3,2,6,13,18,19,3,0
2022-04-18 11:00:00,2022,4,18,11,3,1,22,2,0,1,1,3,8,8,3,0,0
2022-04-18 11:00:00,2022,4,18,11,3,2,14,97,0,0,0,0,0,0,0,0,0
2022-04-18 12:00:00,2022,4,18,12,3,0,59,0,0,1,2,11,17,15,10,3,0
2022-04-18 12:00:00,2022,4,18,12,3,1,30,0,0,1,1,4,17,4,3,0,0
2022-04-18 12:00:00,2022,4,18,12,3,2,17,83,0,0,0,0,0,0,0,0,0
2022-04-18 13:00:00,2022,4,18,13,3,0,58,1,0,2,3,4,25,16,9,0,0
2022-04-18 13:00:00,2022,4,18,13,3,1,31,1,0,3,2,8,9,8,2,0,0
2022-04-18 13:00:00,2022,4,18,13,3,2,12,98,0,0,0,0,0,0,0,0,0
2022-04-18 14:00:00,2022,4,18,14,3,0,60,4,0,0,0,6,25,21,10,2,0
2022-04-18 14:00:00,2022,4,18,14,3,1,42,1,1,0,2,15,13,8,4,0,0
2022-04-18 14:00:00,2022,4,18,14,3,2,21,135,0,0,0,0,0,0,0,0,0
2022-04-18 15:00:00,2022,4,18,15,3,0,74,1,0,4,5,11,28,20,7,0,0
2022-04-18 15:00:00,2022,4,18,15,3,1,59,1,0,4,7,19,16,10,4,0,0
2022-04-18 15:00:00,2022,4,18,15,3,2,18,132,0,0,0,0,0,0,0,0,0
2022-04-18 16:00:00,2022,4,18,16,3,0,61,1,0,0,2,14,20,9,15,2,0
2022-04-18 16:00:00,2022,4,18,16,3,1,52,2,1,1,0,22,22,7,1,0,0
2022-04-18 16:00:00,2022,4,18,16,3,2,18,153,0,0,0,0,0,0,0,0,0
2022-04-18 17:00:00,2022,4,18,17,3,0,131,21,1,4,6,30,50,30,26,5,0
2022-04-18 17:00:00,2022,4,18,17,3,1,112,9,1,1,3,38,52,21,5,0,0
2022-04-18 17:00:00,2022,4,18,17,3,2,83,228,0,0,0,0,0,0,0,0,0
2022-04-18 18:00:00,2022,4,18,18,3,0,155,26,0,5,14,29,75,42,14,2,0
2022-04-18 18:00:00,2022,4,18,18,3,1,119,8,0,4,15,57,37,12,2,0,0
2022-04-18 18:00:00,2022,4,18,18,3,2,38,207,0,0,0,0,0,0,0,0,0
2022-04-18 19:00:00,2022,4,18,19,3,0,132,18,0,7,34,39,40,24,6,0,0
2022-04-18 19:00:00,2022,4,18,19,3,1,126,26,1,8,36,75,20,10,2,0,0
2022-04-18 19:00:00,2022,4,18,19,3,2,49,222,0,0,0,0,0,0,0,0,0
2022-04-18 20:00:00,2022,4,18,20,3,0,106,20,0,2,19,62,26,12,5,0,0
2022-04-18 20:00:00,2022,4,18,20,3,1,140,19,0,3,53,85,11,3,4,0,0
2022-04-18 20:00:00,2022,4,18,20,3,2,48,195,0,0,0,0,0,0,0,0,0
2022-04-18 21:00:00,2022,4,18,21,3,0,107,22,0,2,21,46,36,20,4,0,0
2022-04-18 21:00:00,2022,4,18,21,3,1,131,24,1,4,47,75,19,7,2,0,0
2022-04-18 21:00:00,2022,4,18,21,3,2,54,247,0,0,0,0,0,0,0,0,0
2022-04-18 22:00:00,2022,4,18,22,3,0,82,13,0,5,27,31,19,10,3,0,0
2022-04-18 22:00:00,2022,4,18,22,3,1,109,26,0,3,50,56,19,3,4,0,0
2022-04-18 22:00:00,2022,4,18,22,3,2,46,190,0,0,0,0,0,0,0,0,0
2022-04-18 23:00:00,2022,4,18,23,3,0,58,12,0,3,15,28,20,2,2,0,0
2022-04-18 23:00:00,2022,4,18,23,3,1,62,11,0,1,28,31,9,3,1,0,0
2022-04-18 23:00:00,2022,4,18,23,3,2,42,135,0,0,0,0,0,0,0,0,0
2022-04-19 00:00:00,2022,4,19,0,3,0,40,12,0,2,25,12,5,6,2,0,0
2022-04-19 00:00:00,2022,4,19,0,3,1,42,10,0,2,26,17,2,5,0,0,0
2022-04-19 00:00:00,2022,4,19,0,3,2,44,116,0,0,0,0,0,0,0,0,0
2022-04-19 01:00:00,2022,4,19,1,3,0,24,2,1,1,11,7,4,1,1,0,0
2022-04-19 01:00:00,2022,4,19,1,3,1,24,3,1,1,9,9,5,2,0,0,0
2022-04-19 01:00:00,2022,4,19,1,3,2,25,62,0,0,0,0,0,0,0,0,0
2022-04-19 02:00:00,2022,4,19,2,3,0,7,0,0,0,1,6,0,0,0,0,0
2022-04-19 02:00:00,2022,4,19,2,3,1,2,0,0,2,0,0,0,0,0,0,0
2022-04-19 02:00:00,2022,4,19,2,3,2,6,20,0,0,0,0,0,0,0,0,0
2022-04-19 03:00:00,2022,4,19,3,3,0,3,0,0,0,1,1,0,1,0,0,0
2022-04-19 03:00:00,2022,4,19,3,3,1,2,0,0,0,2,0,0,0,0,0,0
2022-04-19 03:00:00,2022,4,19,3,3,2,10,14,0,0,0,0,0,0,0,0,0
2022-04-19 04:00:00,2022,4,19,4,3,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-19 04:00:00,2022,4,19,4,3,1,0,0,0,0,0,0,0,0,0,0,0
2022-04-19 04:00:00,2022,4,19,4,3,2,0,4,0,0,0,0,0,0,0,0,0
2022-04-19 05:00:00,2022,4,19,5,3,0,0,1,0,0,0,1,0,0,0,0,0
2022-04-19 05:00:00,2022,4,19,5,3,1,1,0,0,0,0,1,0,0,0,0,0
2022-04-19 05:00:00,2022,4,19,5,3,2,0,9,0,0,0,0,0,0,0,0,0
2022-04-19 06:00:00,2022,4,19,6,3,0,7,1,0,0,2,2,3,0,0,1,0
2022-04-19 06:00:00,2022,4,19,6,3,1,0,0,0,0,0,0,0,0,0,0,0
2022-04-19 06:00:00,2022,4,19,6,3,2,1,10,0,0,0,0,0,0,0,0,0
2022-04-19 07:00:00,2022,4,19,7,3,0,17,0,0,0,1,2,6,2,6,0,0
2022-04-19 07:00:00,2022,4,19,7,3,1,6,0,0,0,0,5,1,0,0,0,0
2022-04-19 07:00:00,2022,4,19,7,3,2,5,42,0,0,0,0,0,0,0,0,0
2022-04-19 08:00:00,2022,4,19,8,3,0,25,0,0,1,0,5,6,7,5,1,0
2022-04-19 08:00:00,2022,4,19,8,3,1,15,0,0,0,1,6,7,1,0,0,0
2022-04-19 08:00:00,2022,4,19,8,3,2,8,87,0,0,0,0,0,0,0,0,0
2022-04-19 09:00:00,2022,4,19,9,3,0,18,0,0,0,0,6,5,5,1,1,0
2022-04-19 09:00:00,2022,4,19,9,3,1,11,0,0,0,2,5,4,0,0,0,0
2022-04-19 09:00:00,2022,4,19,9,3,2,9,55,0,0,0,0,0,0,0,0,0
2022-04-19 10:00:00,2022,4,19,10,3,0,40,0,0,0,5,10,9,7,7,2,0
2022-04-19 10:00:00,2022,4,19,10,3,1,17,0,0,2,5,7,2,0,0,1,0
2022-04-19 10:00:00,2022,4,19,10,3,2,14,63,0,0,0,0,0,0,0,0,0
2022-04-19 11:00:00,2022,4,19,11,3,0,39,1,0,2,2,14,9,10,3,0,0
2022-04-19 11:00:00,2022,4,19,11,3,1,32,0,1,3,3,5,9,9,2,0,0
2022-04-19 11:00:00,2022,4,19,11,3,2,17,79,0,0,0,0,0,0,0,0,0
2022-04-19 12:00:00,2022,4,19,12,3,0,55,0,0,2,1,11,18,10,9,4,0
2022-04-19 12:00:00,2022,4,19,12,3,1,39,0,0,1,3,13,11,4,5,2,0
2022-04-19 12:00:00,2022,4,19,12,3,2,17,96,0,0,0,0,0,0,0,0,0
2022-04-19 13:00:00,2022,4,19,13,3,0,50,0,0,2,0,11,15,13,9,0,0
2022-04-19 13:00:00,2022,4,19,13,3,1,33,0,0,0,6,9,11,3,4,0,0
2022-04-19 13:00:00,2022,4,19,13,3,2,16,120,0,0,0,0,0,0,0,0,0
2022-04-19 14:00:00,2022,4,19,14,3,0,54,0,0,1,5,10,13,14,11,0,0
2022-04-19 14:00:00,2022,4,19,14,3,1,35,2,0,1,3,13,12,8,0,0,0
2022-04-19 14:00:00,2022,4,19,14,3,2,27,103,0,0,0,0,0,0,0,0,0
2022-04-19 15:00:00,2022,4,19,15,3,0,44,0,0,0,4,10,10,17,3,0,0
2022-04-19 15:00:00,2022,4,19,15,3,1,36,2,0,2,1,16,13,6,0,0,0
2022-04-19 15:00:00,2022,4,19,15,3,2,12,109,0,0,0,0,0,0,0,0,0
2022-04-19 16:00:00,2022,4,19,16,3,0,82,1,0,1,5,24,34,15,4,0,0
2022-04-19 16:00:00,2022,4,19,16,3,1,45,1,1,1,1,19,16,6,2,0,0
2022-04-19 16:00:00,2022,4,19,16,3,2,27,97,0,0,0,0,0,0,0,0,0
2022-04-19 17:00:00,2022,4,19,17,3,0,134,14,0,5,9,26,54,40,13,1,0
2022-04-19 17:00:00,2022,4,19,17,3,1,68,10,0,1,8,34,19,11,5,0,0
2022-04-19 17:00:00,2022,4,19,17,3,2,87,210,0,0,0,0,0,0,0,0,0
2022-04-19 18:00:00,2022,4,19,18,3,0,166,23,1,3,10,30,72,46,24,3,0
2022-04-19 18:00:00,2022,4,19,18,3,1,90,8,0,2,16,40,22,12,6,0,0
2022-04-19 18:00:00,2022,4,19,18,3,2,43,168,0,0,0,0,0,0,0,0,0
2022-04-19 19:00:00,2022,4,19,19,3,0,120,25,0,3,21,66,30,19,6,0,0
2022-04-19 19:00:00,2022,4,19,19,3,1,111,28,0,2,30,79,16,9,2,1,0
2022-04-19 19:00:00,2022,4,19,19,3,2,63,242,0,0,0,0,0,0,0,0,0
2022-04-19 20:00:00,2022,4,19,20,3,0,124,21,0,6,17,49,46,18,8,1,0
2022-04-19 20:00:00,2022,4,19,20,3,1,139,40,1,7,46,79,29,12,4,1,0
2022-04-19 20:00:00,2022,4,19,20,3,2,68,277,0,0,0,0,0,0,0,0,0
2022-04-19 21:00:00,2022,4,19,21,3,0,163,33,1,4,28,47,77,29,10,0,0
2022-04-19 21:00:00,2022,4,19,21,3,1,139,22,1,4,41,70,33,10,2,0,0
2022-04-19 21:00:00,2022,4,19,21,3,2,65,277,0,0,0,0,0,0,0,0,0
2022-04-19 22:00:00,2022,4,19,22,3,0,95,24,0,3,14,43,33,16,10,0,0
2022-04-19 22:00:00,2022,4,19,22,3,1,83,14,0,3,28,45,14,4,3,0,0
2022-04-19 22:00:00,2022,4,19,22,3,2,55,188,0,0,0,0,0,0,0,0,0
2022-04-19 23:00:00,2022,4,19,23,3,0,86,14,0,2,15,37,28,14,4,0,0
2022-04-19 23:00:00,2022,4,19,23,3,1,64,19,0,0,34,34,13,2,0,0,0
2022-04-19 23:00:00,2022,4,19,23,3,2,58,153,0,0,0,0,0,0,0,0,0
2022-04-20 00:00:00,2022,4,20,0,3,0,39,7,0,1,16,20,5,1,3,0,0
2022-04-20 00:00:00,2022,4,20,0,3,1,37,7,0,0,20,17,4,1,2,0,0
2022-04-20 00:00:00,2022,4,20,0,3,2,34,91,0,0,0,0,0,0,0,0,0
2022-04-20 01:00:00,2022,4,20,1,3,0,23,4,0,2,3,6,10,6,0,0,0
2022-04-20 01:00:00,2022,4,20,1,3,1,11,4,0,0,3,7,2,2,1,0,0
2022-04-20 01:00:00,2022,4,20,1,3,2,28,72,0,0,0,0,0,0,0,0,0
2022-04-20 02:00:00,2022,4,20,2,3,0,12,2,0,0,5,5,2,2,0,0,0
2022-04-20 02:00:00,2022,4,20,2,3,1,4,0,0,0,3,1,0,0,0,0,0
2022-04-20 02:00:00,2022,4,20,2,3,2,9,30,0,0,0,0,0,0,0,0,0
2022-04-20 03:00:00,2022,4,20,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-20 03:00:00,2022,4,20,3,3,1,2,0,0,0,1,0,1,0,0,0,0
2022-04-20 03:00:00,2022,4,20,3,3,2,6,9,0,0,0,0,0,0,0,0,0
2022-04-20 04:00:00,2022,4,20,4,3,0,1,0,0,0,1,0,0,0,0,0,0
2022-04-20 04:00:00,2022,4,20,4,3,1,0,0,0,0,0,0,0,0,0,0,0
2022-04-20 04:00:00,2022,4,20,4,3,2,0,8,0,0,0,0,0,0,0,0,0
2022-04-20 05:00:00,2022,4,20,5,3,0,2,0,0,0,0,1,1,0,0,0,0
2022-04-20 05:00:00,2022,4,20,5,3,1,1,0,0,0,0,1,0,0,0,0,0
2022-04-20 05:00:00,2022,4,20,5,3,2,0,9,0,0,0,0,0,0,0,0,0
2022-04-20 06:00:00,2022,4,20,6,3,0,5,0,0,0,0,1,2,1,1,0,0
2022-04-20 06:00:00,2022,4,20,6,3,1,0,0,0,0,0,0,0,0,0,0,0
2022-04-20 06:00:00,2022,4,20,6,3,2,1,16,0,0,0,0,0,0,0,0,0
2022-04-20 07:00:00,2022,4,20,7,3,0,11,1,0,0,0,3,4,2,3,0,0
2022-04-20 07:00:00,2022,4,20,7,3,1,6,0,0,0,2,1,3,0,0,0,0
2022-04-20 07:00:00,2022,4,20,7,3,2,6,42,0,0,0,0,0,0,0,0,0
2022-04-20 08:00:00,2022,4,20,8,3,0,30,0,0,2,3,6,10,6,3,0,0
2022-04-20 08:00:00,2022,4,20,8,3,1,18,0,0,0,2,11,4,1,0,0,0
2022-04-20 08:00:00,2022,4,20,8,3,2,11,80,0,0,0,0,0,0,0,0,0
2022-04-20 09:00:00,2022,4,20,9,3,0,35,0,0,1,5,7,7,9,5,1,0
2022-04-20 09:00:00,2022,4,20,9,3,1,12,0,0,1,3,2,4,1,1,0,0
2022-04-20 09:00:00,2022,4,20,9,3,2,14,60,0,0,0,0,0,0,0,0,0
2022-04-20 10:00:00,2022,4,20,10,3,0,26,0,0,2,4,5,9,4,2,0,0
2022-04-20 10:00:00,2022,4,20,10,3,1,20,0,0,1,6,5,7,1,0,0,0
2022-04-20 10:00:00,2022,4,20,10,3,2,21,62,0,0,0,0,0,0,0,0,0
2022-04-20 11:00:00,2022,4,20,11,3,0,36,0,0,0,5,5,8,9,8,1,0
2022-04-20 11:00:00,2022,4,20,11,3,1,25,0,0,0,6,5,10,2,2,0,0
2022-04-20 11:00:00,2022,4,20,11,3,2,25,105,0,0,0,0,0,0,0,0,0
2022-04-20 12:00:00,2022,4,20,12,3,0,40,1,0,0,3,6,13,12,7,0,0
2022-04-20 12:00:00,2022,4,20,12,3,1,38,0,0,3,2,6,15,6,6,0,0
2022-04-20 12:00:00,2022,4,20,12,3,2,23,111,0,0,0,0,0,0,0,0,0
2022-04-20 13:00:00,2022,4,20,13,3,0,47,3,2,1,3,8,11,13,12,0,0
2022-04-20 13:00:00,2022,4,20,13,3,1,45,0,0,2,5,13,9,13,3,0,0
2022-04-20 13:00:00,2022,4,20,13,3,2,17,119,0,0,0,0,0,0,0,0,0
2022-04-20 14:00:00,2022,4,20,14,3,0,59,0,0,2,6,16,16,15,4,0,0
2022-04-20 14:00:00,2022,4,20,14,3,1,42,1,0,2,4,8,20,8,1,0,0
2022-04-20 14:00:00,2022,4,20,14,3,2,13,112,0,0,0,0,0,0,0,0,0
2022-04-20 15:00:00,2022,4,20,15,3,0,60,3,0,4,5,11,20,13,9,1,0
2022-04-20 15:00:00,2022,4,20,15,3,1,46,1,2,1,4,14,13,11,2,0,0
2022-04-20 15:00:00,2022,4,20,15,3,2,25,135,0,0,0,0,0,0,0,0,0
2022-04-20 16:00:00,2022,4,20,16,3,0,81,3,0,0,7,22,31,17,7,0,0
2022-04-20 16:00:00,2022,4,20,16,3,1,47,3,0,1,5,19,18,5,2,0,0
2022-04-20 16:00:00,2022,4,20,16,3,2,17,118,0,0,0,0,0,0,0,0,0
2022-04-20 17:00:00,2022,4,20,17,3,0,121,5,1,3,2,36,43,25,16,0,0
2022-04-20 17:00:00,2022,4,20,17,3,1,81,6,0,2,14,36,21,12,2,0,0
2022-04-20 17:00:00,2022,4,20,17,3,2,64,191,0,0,0,0,0,0,0,0,0
2022-04-20 18:00:00,2022,4,20,18,3,0,133,25,0,2,18,46,42,33,14,3,0
2022-04-20 18:00:00,2022,4,20,18,3,1,93,21,1,5,19,46,24,17,2,0,0
2022-04-20 18:00:00,2022,4,20,18,3,2,31,217,0,0,0,0,0,0,0,0,0
2022-04-20 19:00:00,2022,4,20,19,3,0,119,26,0,5,42,37,35,16,10,0,0
2022-04-20 19:00:00,2022,4,20,19,3,1,138,35,0,8,50,83,21,9,1,1,0
2022-04-20 19:00:00,2022,4,20,19,3,2,42,180,0,0,0,0,0,0,0,0,0
2022-04-20 20:00:00,2022,4,20,20,3,0,107,21,0,2,40,41,27,13,5,0,0
2022-04-20 20:00:00,2022,4,20,20,3,1,116,37,0,5,49,67,23,9,0,0,0
2022-04-20 20:00:00,2022,4,20,20,3,2,52,229,0,0,0,0,0,0,0,0,0
2022-04-20 21:00:00,2022,4,20,21,3,0,110,24,0,4,36,46,28,13,6,1,0
2022-04-20 21:00:00,2022,4,20,21,3,1,93,27,0,6,46,43,16,4,5,0,0
2022-04-20 21:00:00,2022,4,20,21,3,2,53,226,0,0,0,0,0,0,0,0,0
2022-04-20 22:00:00,2022,4,20,22,3,0,62,37,0,5,37,49,6,1,1,0,0
2022-04-20 22:00:00,2022,4,20,22,3,1,62,33,0,3,44,34,10,3,1,0,0
2022-04-20 22:00:00,2022,4,20,22,3,2,48,163,0,0,0,0,0,0,0,0,0
2022-04-20 23:00:00,2022,4,20,23,3,0,51,12,0,3,24,23,9,4,0,0,0
2022-04-20 23:00:00,2022,4,20,23,3,1,57,14,0,2,18,30,16,4,1,0,0
2022-04-20 23:00:00,2022,4,20,23,3,2,31,117,0,0,0,0,0,0,0,0,0
2022-04-21 00:00:00,2022,4,21,0,3,0,43,7,0,5,19,14,7,5,0,0,0
2022-04-21 00:00:00,2022,4,21,0,3,1,28,13,0,0,10,21,8,1,0,1,0
2022-04-21 00:00:00,2022,4,21,0,3,2,26,86,0,0,0,0,0,0,0,0,0
2022-04-21 01:00:00,2022,4,21,1,3,0,14,4,0,1,3,6,2,6,0,0,0
2022-04-21 01:00:00,2022,4,21,1,3,1,7,2,0,1,2,4,1,1,0,0,0
2022-04-21 01:00:00,2022,4,21,1,3,2,3,37,0,0,0,0,0,0,0,0,0
2022-04-21 02:00:00,2022,4,21,2,3,0,7,0,0,1,3,3,0,0,0,0,0
2022-04-21 02:00:00,2022,4,21,2,3,1,5,0,0,0,2,3,0,0,0,0,0
2022-04-21 02:00:00,2022,4,21,2,3,2,4,13,0,0,0,0,0,0,0,0,0
2022-04-21 03:00:00,2022,4,21,3,3,0,1,1,0,0,1,0,1,0,0,0,0
2022-04-21 03:00:00,2022,4,21,3,3,1,0,0,0,0,0,0,0,0,0,0,0
2022-04-21 03:00:00,2022,4,21,3,3,2,7,16,0,0,0,0,0,0,0,0,0
2022-04-21 04:00:00,2022,4,21,4,3,0,2,1,0,0,2,0,1,0,0,0,0
2022-04-21 04:00:00,2022,4,21,4,3,1,3,0,0,0,1,2,0,0,0,0,0
2022-04-21 04:00:00,2022,4,21,4,3,2,0,5,0,0,0,0,0,0,0,0,0
2022-04-21 05:00:00,2022,4,21,5,3,0,3,0,0,0,1,1,1,0,0,0,0
2022-04-21 05:00:00,2022,4,21,5,3,1,2,0,0,0,0,1,1,0,0,0,0
2022-04-21 05:00:00,2022,4,21,5,3,2,10,11,0,0,0,0,0,0,0,0,0
2022-04-21 06:00:00,2022,4,21,6,3,0,2,1,0,0,0,0,0,1,1,1,0
2022-04-21 06:00:00,2022,4,21,6,3,1,1,0,0,0,0,0,0,0,1,0,0
2022-04-21 06:00:00,2022,4,21,6,3,2,0,8,0,0,0,0,0,0,0,0,0
2022-04-21 07:00:00,2022,4,21,7,3,0,10,0,0,0,1,2,3,2,2,0,0
2022-04-21 07:00:00,2022,4,21,7,3,1,6,0,0,0,0,1,2,1,1,1,0
2022-04-21 07:00:00,2022,4,21,7,3,2,3,38,0,0,0,0,0,0,0,0,0
2022-04-21 08:00:00,2022,4,21,8,3,0,25,0,0,1,1,5,7,7,4,0,0
2022-04-21 08:00:00,2022,4,21,8,3,1,15,0,0,0,4,5,4,2,0,0,0
2022-04-21 08:00:00,2022,4,21,8,3,2,11,63,0,0,0,0,0,0,0,0,0
2022-04-21 09:00:00,2022,4,21,9,3,0,13,0,0,0,0,3,3,6,1,0,0
2022-04-21 09:00:00,2022,4,21,9,3,1,12,0,0,1,1,5,2,1,2,0,0
2022-04-21 09:00:00,2022,4,21,9,3,2,16,49,0,0,0,0,0,0,0,0,0
2022-04-21 10:00:00,2022,4,21,10,3,0,16,0,0,0,1,0,4,5,6,0,0
2022-04-21 10:00:00,2022,4,21,10,3,1,4,0,0,1,0,2,0,0,1,0,0
2022-04-21 10:00:00,2022,4,21,10,3,2,19,44,0,0,0,0,0,0,0,0,0
2022-04-21 11:00:00,2022,4,21,11,3,0,13,0,0,0,0,3,2,4,4,0,0
2022-04-21 11:00:00,2022,4,21,11,3,1,16,0,0,0,1,7,4,3,1,0,0
2022-04-21 11:00:00,2022,4,21,11,3,2,20,76,0,0,0,0,0,0,0,0,0
2022-04-21 12:00:00,2022,4,21,12,3,0,16,0,0,0,4,2,1,7,1,1,0
2022-04-21 12:00:00,2022,4,21,12,3,1,13,2,0,2,1,5,6,0,1,0,0
2022-04-21 12:00:00,2022,4,21,12,3,2,22,47,0,0,0,0,0,0,0,0,0
2022-04-21 13:00:00,2022,4,21,13,3,0,25,1,0,1,2,3,4,12,4,0,0
2022-04-21 13:00:00,2022,4,21,13,3,1,19,0,0,3,3,4,7,1,1,0,0
2022-04-21 13:00:00,2022,4,21,13,3,2,25,36,0,0,0,0,0,0,0,0,0
2022-04-21 14:00:00,2022,4,21,14,3,0,21,0,0,0,0,8,3,1,9,0,0
2022-04-21 14:00:00,2022,4,21,14,3,1,12,0,0,1,1,6,2,2,0,0,0
2022-04-21 14:00:00,2022,4,21,14,3,2,36,50,0,0,0,0,0,0,0,0,0
2022-04-21 15:00:00,2022,4,21,15,3,0,26,2,0,2,4,8,4,6,4,0,0
2022-04-21 15:00:00,2022,4,21,15,3,1,28,0,0,1,4,10,7,4,2,0,0
2022-04-21 15:00:00,2022,4,21,15,3,2,19,66,0,0,0,0,0,0,0,0,0
2022-04-21 16:00:00,2022,4,21,16,3,0,49,3,1,2,7,4,17,9,9,3,0
2022-04-21 16:00:00,2022,4,21,16,3,1,32,2,0,2,4,13,7,6,2,0,0
2022-04-21 16:00:00,2022,4,21,16,3,2,21,112,0,0,0,0,0,0,0,0,0
2022-04-21 17:00:00,2022,4,21,17,3,0,84,6,0,0,6,21,33,13,14,3,0
2022-04-21 17:00:00,2022,4,21,17,3,1,50,4,0,3,8,19,14,7,3,0,0
2022-04-21 17:00:00,2022,4,21,17,3,2,54,137,0,0,0,0,0,0,0,0,0
2022-04-21 18:00:00,2022,4,21,18,3,0,56,22,0,3,11,22,26,12,4,0,0
2022-04-21 18:00:00,2022,4,21,18,3,1,63,23,0,3,15,31,25,8,3,1,0
2022-04-21 18:00:00,2022,4,21,18,3,2,82,140,0,0,0,0,0,0,0,0,0
2022-04-21 19:00:00,2022,4,21,19,3,0,61,11,1,5,14,29,13,9,1,0,0
2022-04-21 19:00:00,2022,4,21,19,3,1,95,17,1,7,25,64,11,2,1,1,0
2022-04-21 19:00:00,2022,4,21,19,3,2,29,117,0,0,0,0,0,0,0,0,0
2022-04-21 20:00:00,2022,4,21,20,3,0,66,6,1,3,17,21,14,8,8,0,0
2022-04-21 20:00:00,2022,4,21,20,3,1,128,27,0,4,33,97,15,2,3,1,0
